-16.21 (4.662832866332066) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-7.81 (0.44751705480560333) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-18.8 (4.569625371338544) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-13.77 (3.1089546913449753) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-7.82 (0.8576128830967433) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-21.36 (3.0443184309993128) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-13.33 (3.940798605226794) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-7.82 (0.9806846251891358) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-22.4 (11.55217684752777) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-16.2 (4.292344368954173) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-8.24 (0.6472771544047806) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-18.43 (4.962825445476014) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-16.45 (3.7536720391045186) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
-7.36 (0.5827608913864083) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}
-21.48 (4.590305349053674) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}
-19.6 (7.527533843658099) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-6.8 (1.578303336396113) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-19.23 (4.683307196689418) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
-16.97 (6.19621837739554) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-7.22 (0.6761819733448978) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-20.42 (4.454858542786793) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-16.5 (3.024533119238992) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-7.44 (0.8924527607128196) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-20.88 (8.202920270907143) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-17.9 (6.3565406186090785) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-7.22 (0.9428861630732317) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-21.63 (4.445130363923451) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-14.44 (5.860451607698202) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-6.9 (0.6553855241723449) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-19.65 (7.676582370345093) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-15.74 (3.4817490890801643) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
-7.01 (1.3356635401689438) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}
-21.23 (3.6357124299024424) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}
-15.48 (4.302908839415457) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-6.66 (0.37603973098724464) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-20.52 (6.528497360603608) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
-18.55 (6.935800410699007) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-7.09 (0.5520939280720626) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-19.63 (3.440053402018884) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-13.86 (3.885065168664493) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-6.76 (0.42930127399210094) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-16.82 (5.195529031152993) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-15.93 (4.079412544164621) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-8.0 (1.2674202171794178) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-20.05 (6.558416102066562) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-14.28 (2.2680238844493554) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-7.37 (0.7705436402197078) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-19.81 (6.742178452696449) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-15.04 (4.382679851337512) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
-7.76 (1.1465961756232321) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}
-18.31 (4.437533259506945) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}
-16.53 (7.468618497650269) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-8.35 (1.0293976778772738) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-19.19 (3.880526147312804) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
-13.5 (1.8248817784974332) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-8.81 (1.4566067330399677) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-16.73 (4.268908142312752) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-14.13 (6.11726196975333) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-9.09 (1.06218509855796) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-20.21 (6.999876096677038) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-14.91 (4.264038184913689) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-8.91 (1.4996047590847403) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-17.53 (4.340963103772717) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-13.22 (3.992076065420901) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-8.78 (1.4725848351885968) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-17.06 (6.146714201545478) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-14.9 (4.641350155372938) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
